Id,Season,Week,Neutral_Site,Conference_Game,Attendance,Venue_Id,Home_Id,Home_Team,Home_Conference,Home_Division,Home_Points,Home_1_Q_P,Home_2_Q_P,Home_3_Q_P,Home_4_Q_P,Away_Id,Away_Team,Away_Conference,Away_Division,Away_Points,Away_1_Q_P,Away_2_Q_P,Away_3_Q_P,Away_4_Q_P
401524037,2023,8,FALSE,TRUE,,477,30,USC,Pac-12,fbs,32,14,0,3,15,254,Utah,Pac-12,fbs,34,14,0,14,6
401525529,2023,8,FALSE,TRUE,,3948,2390,Miami,ACC,fbs,28,7,0,0,10,228,Clemson,ACC,fbs,20,0,7,10,0
401532601,2023,8,FALSE,TRUE,,7311,21,San Diego State,Mountain West,fbs,0,0,0,0,0,2440,Nevada,Mountain West,fbs,6,3,3,0,0
401524036,2023,8,FALSE,TRUE,,3940,24,Stanford,Pac-12,fbs,7,0,0,7,0,26,UCLA,Pac-12,fbs,42,14,7,14,7
401524038,2023,8,FALSE,TRUE,,3765,264,Washington,Pac-12,fbs,15,0,3,0,12,9,Arizona State,Pac-12,fbs,7,0,7,0,0
401520345,2023,9,FALSE,TRUE,,3776,2348,Louisiana Tech,Conference USA,fbs,24,3,13,8,0,166,New Mexico State,Conference USA,fbs,27,0,10,14,3
401520346,2023,9,FALSE,TRUE,,3796,98,Western Kentucky,Conference USA,fbs,29,7,3,0,19,2335,Liberty,Conference USA,fbs,42,7,7,7,21
401520347,2023,9,FALSE,TRUE,,218,2229,Florida International,Conference USA,fbs,16,0,3,13,0,55,Jacksonville State,Conference USA,fbs,41,21,3,3,14
401520348,2023,9,FALSE,TRUE,,3647,2534,Sam Houston State,Conference USA,fbs,34,7,14,6,7,2638,UTEP,Conference USA,fbs,37,0,13,7,17
401531929,2023,9,FALSE,TRUE,,3608,290,Georgia Southern,Sun Belt,fbs,44,10,17,7,10,2247,Georgia State,Sun Belt,fbs,27,7,0,14,6
401525533,2023,9,FALSE,TRUE,,3799,259,Virginia Tech,ACC,fbs,38,13,17,5,3,183,Syracuse,ACC,fbs,10,0,3,7,0
401531407,2023,9,FALSE,TRUE,,4418,2429,Charlotte,American Athletic,fbs,16,3,3,10,0,2226,Florida Atlantic,American Athletic,fbs,38,7,14,10,7
401520358,2023,9,FALSE,TRUE,,3632,213,Penn State,Big Ten,fbs,33,7,10,7,9,84,Indiana,Big Ten,fbs,24,7,7,0,10
401531342,2023,9,FALSE,TRUE,,3735,2567,SMU,American Athletic,fbs,69,28,24,14,3,202,Tulsa,American Athletic,fbs,10,3,0,0,7
401520359,2023,9,FALSE,TRUE,,3795,245,Texas A&M,SEC,fbs,30,0,21,3,6,2579,South Carolina,SEC,fbs,17,7,0,3,7
401520356,2023,9,FALSE,TRUE,,3911,77,Northwestern,Big Ten,fbs,33,14,10,3,6,120,Maryland,Big Ten,fbs,27,14,3,3,7
401520351,2023,9,FALSE,FALSE,,3615,103,Boston College,ACC,fbs,21,7,7,7,0,41,Connecticut,FBS Independents,fbs,14,7,0,0,7
401525875,2023,9,FALSE,TRUE,,3636,2306,Kansas State,Big 12,fbs,41,7,21,7,6,248,Houston,Big 12,fbs,0,0,0,0,0
401525878,2023,9,FALSE,TRUE,,3652,2116,UCF,Big 12,fbs,28,7,7,7,7,277,West Virginia,Big 12,fbs,41,10,7,7,17
401520349,2023,9,FALSE,TRUE,,3841,349,Army,FBS Independents,fbs,14,0,7,0,7,113,UMass,FBS Independents,fbs,21,13,0,8,0
401525536,2023,9,FALSE,TRUE,,3630,154,Wake Forest,ACC,fbs,16,0,7,9,0,52,Florida State,ACC,fbs,41,10,24,0,7
401525874,2023,9,FALSE,TRUE,,3833,2305,Kansas,Big 12,fbs,38,7,10,9,12,201,Oklahoma,Big 12,fbs,33,0,21,6,6
401532431,2023,9,FALSE,TRUE,,3912,2199,Eastern Michigan,Mid-American,fbs,21,0,7,6,8,2711,Western Michigan,Mid-American,fbs,45,14,7,4,20
401525534,2023,9,FALSE,TRUE,,3670,152,NC State,ACC,fbs,24,7,3,14,0,228,Clemson,ACC,fbs,17,0,7,0,10
401531430,2023,9,FALSE,TRUE,,3825,249,North Texas,American Athletic,fbs,42,7,3,11,21,235,Memphis,American Athletic,fbs,45,14,17,0,14
401532432,2023,9,FALSE,TRUE,,3876,195,Ohio,Mid-American,fbs,16,9,0,0,7,193,Miami (OH),Mid-American,fbs,30,0,13,10,7
401531898,2023,9,FALSE,TRUE,,3792,2026,Appalachian State,Sun Belt,fbs,48,7,7,14,20,2572,Southern Mississippi,Sun Belt,fbs,38,7,17,7,7
401531398,2023,9,FALSE,TRUE,,3604,2636,UT San Antonio,American Athletic,fbs,41,14,17,3,7,151,East Carolina,American Athletic,fbs,27,17,3,0,7
401525877,2023,9,FALSE,TRUE,,3910,251,Texas,Big 12,fbs,35,14,7,0,14,252,BYU,Big 12,fbs,6,0,3,3,0
401525873,2023,9,FALSE,TRUE,,4727,239,Baylor,Big 12,fbs,18,0,6,6,6,66,Iowa State,Big 12,fbs,30,7,10,10,3
401525538,2023,9,FALSE,TRUE,,3948,2390,Miami,ACC,fbs,29,0,3,14,6,258,Virginia,ACC,fbs,26,7,3,10,3
401525535,2023,9,FALSE,TRUE,,3873,97,Louisville,ACC,fbs,23,14,3,6,0,150,Duke,ACC,fbs,0,0,0,0,0
401525440,2023,9,FALSE,FALSE,,3855,87,Notre Dame,FBS Independents,fbs,58,7,10,27,14,221,Pittsburgh,ACC,fbs,7,0,0,0,7
401524044,2023,9,FALSE,TRUE,,587,254,Utah,Pac-12,fbs,6,3,3,0,0,2483,Oregon,Pac-12,fbs,35,14,7,14,0
401520355,2023,9,FALSE,TRUE,,3834,158,Nebraska,Big Ten,fbs,31,0,14,7,10,2509,Purdue,Big Ten,fbs,14,0,0,0,14
401520352,2023,9,TRUE,TRUE,,3712,57,Florida,SEC,fbs,20,7,0,0,13,61,Georgia,SEC,fbs,43,10,16,10,7
401520354,2023,9,FALSE,TRUE,,3953,135,Minnesota,Big Ten,fbs,27,0,10,0,17,127,Michigan State,Big Ten,fbs,12,6,0,0,6
401520350,2023,9,FALSE,TRUE,,3785,2,Auburn,SEC,fbs,27,14,10,3,0,344,Mississippi State,SEC,fbs,13,3,0,3,7
401524041,2023,9,FALSE,TRUE,,3831,25,California,Pac-12,fbs,49,14,14,8,13,30,USC,Pac-12,fbs,50,17,0,12,21
401531373,2023,9,FALSE,TRUE,,3895,242,Rice,American Athletic,fbs,28,7,0,14,7,2655,Tulane,American Athletic,fbs,30,10,17,0,3
401531902,2023,9,FALSE,TRUE,,6526,6,South Alabama,Sun Belt,fbs,20,0,0,14,6,309,Louisiana,Sun Belt,fbs,33,0,17,16,0
401531901,2023,9,FALSE,TRUE,,3817,2433,Louisiana Monroe,Sun Belt,fbs,24,3,6,7,8,2032,Arkansas State,Sun Belt,fbs,34,7,3,7,17
401532607,2023,9,FALSE,TRUE,,3653,68,Boise State,Mountain West,fbs,32,8,7,14,3,2751,Wyoming,Mountain West,fbs,7,7,0,0,0
401531899,2023,9,FALSE,TRUE,,3654,324,Coastal Carolina,Sun Belt,fbs,34,10,17,0,7,276,Marshall,Sun Belt,fbs,6,0,6,0,0
401531903,2023,9,FALSE,TRUE,,3644,326,Texas State,Sun Belt,fbs,13,7,3,3,0,2653,Troy,Sun Belt,fbs,31,0,7,7,17
401524042,2023,9,FALSE,TRUE,,3940,24,Stanford,Pac-12,fbs,33,0,13,13,7,264,Washington,Pac-12,fbs,42,7,14,7,14
401520353,2023,9,FALSE,TRUE,,3683,96,Kentucky,SEC,fbs,27,0,17,7,3,2633,Tennessee,SEC,fbs,33,10,13,3,7
401532603,2023,9,FALSE,TRUE,,5388,36,Colorado State,Mountain West,fbs,13,0,13,0,0,2005,Air Force,Mountain West,fbs,30,7,6,10,7
401520360,2023,9,FALSE,TRUE,,347,275,Wisconsin,Big Ten,fbs,10,0,3,7,0,194,Ohio State,Big Ten,fbs,24,3,7,7,7
401520357,2023,9,FALSE,TRUE,,3974,145,Ole Miss,SEC,fbs,33,13,13,0,7,238,Vanderbilt,SEC,fbs,7,0,0,7,0
401524043,2023,9,FALSE,TRUE,,1056,26,UCLA,Pac-12,fbs,28,0,7,7,14,38,Colorado,Pac-12,fbs,16,6,0,3,7
401525537,2023,9,FALSE,TRUE,,721,59,Georgia Tech,ACC,fbs,46,0,24,0,22,153,North Carolina,ACC,fbs,42,14,14,7,7
401525876,2023,9,FALSE,TRUE,,3646,197,Oklahoma State,Big 12,fbs,45,7,3,21,14,2132,Cincinnati,Big 12,fbs,13,7,0,0,6
401524040,2023,9,FALSE,TRUE,,3947,9,Arizona State,Pac-12,fbs,38,7,17,7,7,265,Washington State,Pac-12,fbs,27,7,14,3,3
401531900,2023,9,FALSE,TRUE,,3651,256,James Madison,Sun Belt,fbs,30,7,7,16,0,295,Old Dominion,Sun Belt,fbs,27,3,7,14,3
401532604,2023,9,FALSE,TRUE,,3816,2440,Nevada,Mountain West,fbs,34,3,21,3,7,167,New Mexico,Mountain West,fbs,24,0,0,10,14
401532606,2023,9,FALSE,TRUE,,3660,278,Fresno State,Mountain West,fbs,31,7,0,24,0,2439,UNLV,Mountain West,fbs,24,7,10,0,7
401524039,2023,9,FALSE,TRUE,,3619,12,Arizona,Pac-12,fbs,27,3,7,3,14,204,Oregon State,Pac-12,fbs,24,7,3,0,14
401532605,2023,9,FALSE,TRUE,,7220,62,Hawai'i,Mountain West,fbs,0,0,0,0,0,23,San José State,Mountain West,fbs,35,7,14,7,7
401532433,2023,10,FALSE,TRUE,,3786,2117,Central Michigan,Mid-American,fbs,37,7,17,13,0,2459,Northern Illinois,Mid-American,fbs,31,3,0,14,14
401532434,2023,10,FALSE,TRUE,,3739,2649,Toledo,Mid-American,fbs,31,14,10,7,0,2084,Buffalo,Mid-American,fbs,13,7,0,6,0
401532435,2023,10,FALSE,TRUE,,3700,189,Bowling Green,Mid-American,fbs,24,7,7,0,10,2050,Ball State,Mid-American,fbs,21,0,7,7,7
401532436,2023,10,FALSE,TRUE,,3768,2006,Akron,Mid-American,fbs,31,7,3,0,21,2309,Kent State,Mid-American,fbs,27,6,14,7,0
401525879,2023,10,FALSE,TRUE,,3784,2641,Texas Tech,Big 12,fbs,35,7,13,8,7,2628,TCU,Big 12,fbs,28,7,0,14,7
401531904,2023,10,FALSE,TRUE,,3975,2653,Troy,Sun Belt,fbs,28,0,14,0,14,6,South Alabama,Sun Belt,fbs,10,7,0,0,3
401525539,2023,10,FALSE,TRUE,,3982,150,Duke,ACC,fbs,24,0,14,0,10,154,Wake Forest,ACC,fbs,21,7,7,7,0
401525540,2023,10,FALSE,TRUE,,1964,183,Syracuse,ACC,fbs,10,7,0,0,3,103,Boston College,ACC,fbs,17,3,7,0,7
401532609,2023,10,FALSE,TRUE,,3984,2751,Wyoming,Mountain West,fbs,24,3,7,14,0,36,Colorado State,Mountain West,fbs,15,0,7,0,8
401520369,2023,10,FALSE,TRUE,,3936,127,Michigan State,Big Ten,fbs,20,3,7,3,7,158,Nebraska,Big Ten,fbs,17,0,10,0,7
401520363,2023,10,FALSE,TRUE,,3634,57,Florida,SEC,fbs,36,14,3,6,10,8,Arkansas,SEC,fbs,39,14,3,3,13
401520365,2023,10,FALSE,TRUE,,3830,84,Indiana,Big Ten,fbs,20,7,10,0,3,275,Wisconsin,Big Ten,fbs,14,0,7,7,0
401520374,2023,10,FALSE,TRUE,,3974,145,Ole Miss,SEC,fbs,38,7,13,11,7,245,Texas A&M,SEC,fbs,35,0,14,7,14
401525441,2023,10,FALSE,FALSE,,3836,228,Clemson,ACC,fbs,31,10,14,7,0,87,Notre Dame,FBS Independents,fbs,23,3,6,14,0
401525545,2023,10,FALSE,FALSE,,3787,153,North Carolina,ACC,fbs,59,7,21,17,14,2097,Campbell,CAA,fcs,7,7,0,0,0
401525884,2023,10,FALSE,TRUE,,3910,251,Texas,Big 12,fbs,33,10,7,10,3,2306,Kansas State,Big 12,fbs,30,0,7,7,16
401520376,2023,10,FALSE,FALSE,,3994,2579,South Carolina,SEC,fbs,38,14,7,7,10,55,Jacksonville State,Conference USA,fbs,28,7,7,14,0
401520377,2023,10,FALSE,FALSE,,3853,2633,Tennessee,SEC,fbs,59,14,21,21,3,41,Connecticut,FBS Independents,fbs,3,3,0,0,0
401520375,2023,10,FALSE,TRUE,,6577,164,Rutgers,Big Ten,fbs,16,0,9,0,7,194,Ohio State,Big Ten,fbs,35,7,0,14,14
401525451,2023,10,FALSE,FALSE,,3647,2534,Sam Houston State,Conference USA,fbs,24,0,7,7,10,338,Kennesaw State,FCS Independents,fcs,21,14,7,0,0
401531392,2023,10,FALSE,TRUE,,3806,218,Temple,American Athletic,fbs,32,10,7,0,15,2426,Navy,American Athletic,fbs,18,0,0,8,10
401524049,2023,10,FALSE,TRUE,,587,254,Utah,Pac-12,fbs,55,14,10,10,21,9,Arizona State,Pac-12,fbs,3,3,0,0,0
401525542,2023,10,FALSE,TRUE,,3923,258,Virginia,ACC,fbs,17,7,3,0,7,59,Georgia Tech,ACC,fbs,45,3,21,7,14
401520361,2023,10,TRUE,FALSE,,3937,2005,Air Force,Mountain West,fbs,3,0,3,0,0,349,Army,FBS Independents,fbs,23,17,6,0,0
401531425,2023,10,FALSE,TRUE,,3805,235,Memphis,American Athletic,fbs,59,21,14,10,14,58,South Florida,American Athletic,fbs,50,7,21,14,8
401531908,2023,10,FALSE,TRUE,,3625,2032,Arkansas State,Sun Belt,fbs,37,14,6,7,10,309,Louisiana,Sun Belt,fbs,17,7,3,7,0
401531383,2023,10,FALSE,TRUE,,7221,5,UAB,American Athletic,fbs,45,7,21,7,10,2226,Florida Atlantic,American Athletic,fbs,42,0,14,14,14
401531399,2023,10,FALSE,TRUE,,3825,249,North Texas,American Athletic,fbs,29,0,13,0,16,2636,UT San Antonio,American Athletic,fbs,37,10,17,3,7
401525880,2023,10,FALSE,TRUE,,4727,239,Baylor,Big 12,fbs,24,0,0,7,10,248,Houston,Big 12,fbs,25,0,7,3,7
401520364,2023,10,FALSE,TRUE,,3917,61,Georgia,SEC,fbs,30,3,7,14,6,142,Missouri,SEC,fbs,21,7,3,3,8
401531907,2023,10,FALSE,TRUE,,3918,295,Old Dominion,Sun Belt,fbs,24,7,0,14,3,324,Coastal Carolina,Sun Belt,fbs,28,0,6,7,15
401531374,2023,10,FALSE,TRUE,,3699,151,East Carolina,American Athletic,fbs,10,10,0,0,0,2655,Tulane,American Athletic,fbs,13,0,10,0,3
401531906,2023,10,FALSE,TRUE,,4246,2247,Georgia State,Sun Belt,fbs,14,7,0,7,0,256,James Madison,Sun Belt,fbs,42,7,7,14,14
401525543,2023,10,FALSE,TRUE,,3873,97,Louisville,ACC,fbs,34,7,7,13,7,259,Virginia Tech,ACC,fbs,3,0,3,0,0
401525883,2023,10,FALSE,TRUE,,3646,197,Oklahoma State,Big 12,fbs,27,7,10,0,10,201,Oklahoma,Big 12,fbs,24,7,7,7,3
401525881,2023,10,FALSE,TRUE,,3854,2132,Cincinnati,Big 12,fbs,26,3,7,7,9,2116,UCF,Big 12,fbs,28,7,7,7,7
401520373,2023,10,TRUE,TRUE,,4250,77,Northwestern,Big Ten,fbs,7,0,0,0,7,2294,Iowa,Big Ten,fbs,10,0,0,7,3
401525541,2023,10,FALSE,TRUE,,3752,221,Pittsburgh,ACC,fbs,7,0,7,0,0,52,Florida State,ACC,fbs,24,0,10,14,0
401520367,2023,10,FALSE,TRUE,,3665,120,Maryland,Big Ten,fbs,15,0,7,0,8,213,Penn State,Big Ten,fbs,51,14,7,3,27
401520370,2023,10,FALSE,TRUE,,3953,135,Minnesota,Big Ten,fbs,26,7,10,3,6,356,Illinois,Big Ten,fbs,27,14,0,7,6
401520400,2023,10,FALSE,FALSE,,3985,113,UMass,FBS Independents,fbs,31,7,7,3,14,2771,Merrimack,NEC,fcs,21,7,0,0,14
401532610,2023,10,FALSE,TRUE,,3816,2440,Nevada,Mountain West,fbs,14,0,0,14,0,62,Hawai'i,Mountain West,fbs,27,0,17,7,3
401531343,2023,10,FALSE,TRUE,,3674,202,Tulsa,American Athletic,fbs,26,14,3,0,9,2429,Charlotte,American Athletic,fbs,33,0,10,5,11
401520379,2023,10,FALSE,TRUE,,3973,238,Vanderbilt,SEC,fbs,15,0,7,8,0,2,Auburn,SEC,fbs,31,14,3,14,0
401531909,2023,10,FALSE,TRUE,,3815,2572,Southern Mississippi,Sun Belt,fbs,24,17,0,0,7,2433,Louisiana Monroe,Sun Belt,fbs,7,0,0,7,0
401531910,2023,10,FALSE,TRUE,,3644,326,Texas State,Sun Belt,fbs,45,7,24,14,0,290,Georgia Southern,Sun Belt,fbs,24,10,0,7,7
401524047,2023,10,FALSE,TRUE,,3626,2483,Oregon,Pac-12,fbs,63,14,21,7,21,25,California,Pac-12,fbs,19,10,3,6,0
401520366,2023,10,FALSE,TRUE,,3992,2335,Liberty,Conference USA,fbs,56,14,14,14,14,2348,Louisiana Tech,Conference USA,fbs,30,3,7,14,6
401531905,2023,10,FALSE,TRUE,,3792,2026,Appalachian State,Sun Belt,fbs,31,0,21,7,3,276,Marshall,Sun Belt,fbs,9,0,3,6,0
401520372,2023,10,FALSE,TRUE,,3601,166,New Mexico State,Conference USA,fbs,13,0,10,3,0,2393,Middle Tennessee,Conference USA,fbs,7,0,7,0,0
401532611,2023,10,FALSE,TRUE,,3971,167,New Mexico,Mountain West,fbs,14,0,7,0,7,2439,UNLV,Mountain West,fbs,56,14,21,14,7
401532612,2023,10,FALSE,TRUE,,7311,21,San Diego State,Mountain West,fbs,24,0,7,0,10,328,Utah State,Mountain West,fbs,32,0,3,7,7
401525885,2023,10,FALSE,TRUE,,3842,277,West Virginia,Big 12,fbs,37,14,13,10,0,252,BYU,Big 12,fbs,7,0,0,0,7
401525882,2023,10,FALSE,TRUE,,3772,66,Iowa State,Big 12,fbs,21,0,3,8,10,2305,Kansas,Big 12,fbs,28,7,7,7,7
401524048,2023,10,FALSE,TRUE,,477,30,USC,Pac-12,fbs,42,14,14,14,0,264,Washington,Pac-12,fbs,52,7,28,7,10
401531440,2023,10,FALSE,TRUE,,3895,242,Rice,American Athletic,fbs,31,7,14,7,3,2567,SMU,American Athletic,fbs,36,14,10,9,3
401520368,2023,10,FALSE,TRUE,,3558,130,Michigan,Big Ten,fbs,41,17,3,7,14,2509,Purdue,Big Ten,fbs,13,0,6,0,7
401520371,2023,10,FALSE,TRUE,,3693,344,Mississippi State,SEC,fbs,3,0,3,0,0,96,Kentucky,SEC,fbs,24,7,14,3,0
401520362,2023,10,FALSE,TRUE,,3657,333,Alabama,SEC,fbs,42,14,7,14,7,99,LSU,SEC,fbs,28,7,14,7,0
401525544,2023,10,FALSE,TRUE,,3670,152,NC State,ACC,fbs,20,7,3,0,10,2390,Miami,ACC,fbs,6,3,3,0,0
401524050,2023,10,FALSE,TRUE,,3820,265,Washington State,Pac-12,fbs,7,0,7,0,0,24,Stanford,Pac-12,fbs,10,0,0,7,3
401520378,2023,10,FALSE,TRUE,,3946,2638,UTEP,Conference USA,fbs,13,0,3,0,10,98,Western Kentucky,Conference USA,fbs,21,0,0,14,7
401524046,2023,10,FALSE,TRUE,,3726,38,Colorado,Pac-12,fbs,19,0,3,2,14,204,Oregon State,Pac-12,fbs,26,7,7,6,6
401532608,2023,10,FALSE,TRUE,,3660,278,Fresno State,Mountain West,fbs,37,10,10,7,10,68,Boise State,Mountain West,fbs,30,3,7,7,13
401524045,2023,10,FALSE,TRUE,,3619,12,Arizona,Pac-12,fbs,27,7,7,3,10,26,UCLA,Pac-12,fbs,10,0,7,3,0
401532438,2023,11,FALSE,TRUE,,3980,2711,Western Michigan,Mid-American,fbs,38,7,14,0,17,2117,Central Michigan,Mid-American,fbs,28,0,7,21,0
401532437,2023,11,FALSE,TRUE,,3764,2459,Northern Illinois,Mid-American,fbs,17,0,10,0,7,2050,Ball State,Mid-American,fbs,20,7,3,0,10
401532439,2023,11,FALSE,TRUE,,3965,2084,Buffalo,Mid-American,fbs,10,0,3,0,7,195,Ohio,Mid-American,fbs,20,0,0,10,10
401532442,2023,11,FALSE,TRUE,,3696,2309,Kent State,Mid-American,fbs,19,3,3,7,6,189,Bowling Green,Mid-American,fbs,49,14,14,0,21
401532441,2023,11,FALSE,TRUE,,3996,193,Miami (OH),Mid-American,fbs,19,7,3,6,3,2006,Akron,Mid-American,fbs,0,0,0,0,0
401532440,2023,11,FALSE,TRUE,,3739,2649,Toledo,Mid-American,fbs,49,21,14,7,7,2199,Eastern Michigan,Mid-American,fbs,23,0,3,6,14
401525546,2023,11,FALSE,TRUE,,3873,97,Louisville,ACC,fbs,31,7,7,0,17,258,Virginia,ACC,fbs,24,0,0,21,3
401531911,2023,11,FALSE,TRUE,,3666,309,Louisiana,Sun Belt,fbs,31,7,7,0,14,2572,Southern Mississippi,Sun Belt,fbs,34,0,14,7,7
401531437,2023,11,FALSE,TRUE,,3735,2567,SMU,American Athletic,fbs,45,14,3,14,14,249,North Texas,American Athletic,fbs,21,7,7,0,7
401532618,2023,11,FALSE,TRUE,,6501,2439,UNLV,Mountain West,fbs,34,21,0,7,6,2751,Wyoming,Mountain West,fbs,14,0,14,0,0
401531344,2023,11,FALSE,TRUE,,4729,2655,Tulane,American Athletic,fbs,24,14,0,7,3,202,Tulsa,American Athletic,fbs,22,0,10,3,9
401525888,2023,11,FALSE,TRUE,,3833,2305,Kansas,Big 12,fbs,13,0,0,0,13,2641,Texas Tech,Big 12,fbs,16,10,0,3,3
401531393,2023,11,FALSE,TRUE,,3886,58,South Florida,American Athletic,fbs,27,17,3,7,0,218,Temple,American Athletic,fbs,23,0,10,0,13
401520383,2023,11,FALSE,TRUE,,3832,356,Illinois,Big Ten,fbs,48,9,17,7,9,84,Indiana,Big Ten,fbs,45,7,20,0,15
401525548,2023,11,FALSE,TRUE,,3836,228,Clemson,ACC,fbs,42,0,21,7,14,59,Georgia Tech,ACC,fbs,21,7,0,0,14
401520381,2023,11,FALSE,FALSE,,3841,349,Army,FBS Independents,fbs,17,7,7,0,3,107,Holy Cross,Patriot,fcs,14,0,0,0,14
401520392,2023,11,FALSE,TRUE,,3834,158,Nebraska,Big Ten,fbs,10,0,0,10,0,120,Maryland,Big Ten,fbs,13,0,7,0,6
401520396,2023,11,FALSE,TRUE,,3994,2579,South Carolina,SEC,fbs,47,6,7,14,20,238,Vanderbilt,SEC,fbs,6,0,0,0,6
401520386,2023,11,FALSE,TRUE,,3683,96,Kentucky,SEC,fbs,21,7,0,7,7,333,Alabama,SEC,fbs,49,21,7,7,14
401520394,2023,11,FALSE,TRUE,,3632,213,Penn State,Big Ten,fbs,15,3,6,0,6,130,Michigan,Big Ten,fbs,24,0,14,3,7
401525547,2023,11,FALSE,TRUE,,3615,103,Boston College,ACC,fbs,22,7,0,8,7,259,Virginia Tech,ACC,fbs,48,10,21,7,10
401520388,2023,11,FALSE,FALSE,,3992,2335,Liberty,Conference USA,fbs,38,14,21,3,0,295,Old Dominion,Sun Belt,fbs,10,0,3,0,7
401524052,2023,11,FALSE,TRUE,,3726,38,Colorado,Pac-12,fbs,31,14,10,7,0,12,Arizona,Pac-12,fbs,34,7,10,7,10
401520385,2023,11,FALSE,FALSE,,3651,256,James Madison,Sun Belt,fbs,44,3,10,17,14,41,Connecticut,FBS Independents,fbs,6,0,3,3,0
401525551,2023,11,FALSE,TRUE,,3630,154,Wake Forest,ACC,fbs,6,0,0,0,6,152,NC State,ACC,fbs,26,7,14,0,5
401531915,2023,11,FALSE,TRUE,,3817,2433,Louisiana Monroe,Sun Belt,fbs,14,0,0,7,7,2653,Troy,Sun Belt,fbs,45,7,14,3,21
401531913,2023,11,FALSE,TRUE,,4246,2247,Georgia State,Sun Belt,fbs,14,0,0,0,14,2026,Appalachian State,Sun Belt,fbs,42,7,14,7,14
401531408,2023,11,FALSE,TRUE,,4418,2429,Charlotte,American Athletic,fbs,38,0,17,7,14,235,Memphis,American Athletic,fbs,44,7,7,7,17
401532615,2023,11,FALSE,TRUE,,3905,328,Utah State,Mountain West,fbs,41,7,17,10,7,2440,Nevada,Mountain West,fbs,24,7,3,0,14
401525889,2023,11,FALSE,TRUE,,3636,2306,Kansas State,Big 12,fbs,59,21,14,17,7,239,Baylor,Big 12,fbs,25,7,6,6,6
401520387,2023,11,FALSE,TRUE,,3776,2348,Louisiana Tech,Conference USA,fbs,27,3,3,14,7,2534,Sam Houston State,Conference USA,fbs,42,7,7,14,14
401520399,2023,11,FALSE,TRUE,,3796,98,Western Kentucky,Conference USA,fbs,29,14,7,0,8,166,New Mexico State,Conference USA,fbs,38,3,14,7,14
401524056,2023,11,FALSE,TRUE,,3765,264,Washington,Pac-12,fbs,35,10,14,11,0,254,Utah,Pac-12,fbs,28,7,21,0,0
401520390,2023,11,FALSE,TRUE,,3725,2393,Middle Tennessee,Conference USA,fbs,40,17,14,0,9,2229,Florida International,Conference USA,fbs,6,0,6,0,0
401520391,2023,11,FALSE,TRUE,,3838,142,Missouri,SEC,fbs,36,0,13,9,14,2633,Tennessee,SEC,fbs,7,0,7,0,0
401520395,2023,11,FALSE,TRUE,,3907,2509,Purdue,Big Ten,fbs,49,14,14,7,14,135,Minnesota,Big Ten,fbs,30,10,10,0,10
401520398,2023,11,FALSE,TRUE,,347,275,Wisconsin,Big Ten,fbs,10,3,0,0,7,77,Northwestern,Big Ten,fbs,24,7,17,0,0
401525892,2023,11,FALSE,TRUE,,3652,2116,UCF,Big 12,fbs,45,14,10,14,7,197,Oklahoma State,Big 12,fbs,3,0,0,3,0
401531384,2023,11,FALSE,TRUE,,3852,2426,Navy,American Athletic,fbs,31,7,0,3,21,5,UAB,American Athletic,fbs,6,3,3,0,0
401520384,2023,11,FALSE,TRUE,,3793,2294,Iowa,Big Ten,fbs,22,0,3,3,16,164,Rutgers,Big Ten,fbs,0,0,0,0,0
401531912,2023,11,FALSE,TRUE,,3654,324,Coastal Carolina,Sun Belt,fbs,31,7,14,7,3,326,Texas State,Sun Belt,fbs,23,10,0,0,13
401525550,2023,11,FALSE,TRUE,,3697,52,Florida State,ACC,fbs,27,7,3,10,7,2390,Miami,ACC,fbs,20,0,10,3,7
401525552,2023,11,TRUE,TRUE,,4102,183,Syracuse,ACC,fbs,28,7,0,14,7,221,Pittsburgh,ACC,fbs,13,3,10,0,0
401520380,2023,11,FALSE,TRUE,,3887,8,Arkansas,SEC,fbs,10,3,0,0,7,2,Auburn,SEC,fbs,48,21,6,21,0
401531416,2023,11,FALSE,TRUE,,3715,2226,Florida Atlantic,American Athletic,fbs,7,0,7,0,0,151,East Carolina,American Athletic,fbs,22,7,6,0,9
401524051,2023,11,FALSE,TRUE,,3831,25,California,Pac-12,fbs,42,14,14,0,14,265,Washington State,Pac-12,fbs,39,7,14,3,15
401531916,2023,11,FALSE,TRUE,,6526,6,South Alabama,Sun Belt,fbs,21,7,7,7,0,2032,Arkansas State,Sun Belt,fbs,14,3,0,3,8
401524054,2023,11,FALSE,TRUE,,3893,204,Oregon State,Pac-12,fbs,62,14,20,21,7,24,Stanford,Pac-12,fbs,17,7,3,7,0
401532617,2023,11,FALSE,TRUE,,5388,36,Colorado State,Mountain West,fbs,22,5,10,7,0,21,San Diego State,Mountain West,fbs,19,0,0,6,13
401525887,2023,11,FALSE,TRUE,,4728,248,Houston,Big 12,fbs,14,0,7,0,7,2132,Cincinnati,Big 12,fbs,24,7,7,3,7
401520382,2023,11,FALSE,TRUE,,3917,61,Georgia,SEC,fbs,52,14,14,10,14,145,Ole Miss,SEC,fbs,17,7,7,0,3
401531914,2023,11,FALSE,TRUE,,3775,276,Marshall,Sun Belt,fbs,38,10,7,7,14,290,Georgia Southern,Sun Belt,fbs,33,3,17,6,7
